machine_id,machine_type,timestep,temperature,vibration,pressure,voltage,current,rpm,operating_hours,health_status
M-024,Centrifugal Compressor,77,80.12,3.258,6.93,409.27,18.97,1512.6,8579.0,Warning
M-024,Centrifugal Compressor,78,81.87,3.505,6.95,405.63,18.73,1535.0,8587.5,Warning
M-024,Centrifugal Compressor,79,82.2,3.312,6.9,405.34,18.26,1513.8,8596.0,Warning
M-024,Centrifugal Compressor,80,85.39,3.464,6.97,405.26,18.74,1507.0,8604.5,Warning
M-024,Centrifugal Compressor,81,82.07,3.75,7.19,404.71,18.46,1510.8,8613.0,Warning
M-024,Centrifugal Compressor,82,82.93,3.58,7.42,406.16,18.74,1520.3,8621.5,Warning
M-024,Centrifugal Compressor,83,84.14,3.664,7.1,408.23,18.98,1508.4,8630.0,Warning
M-024,Centrifugal Compressor,84,86.9,3.651,7.26,404.92,18.72,1509.7,8638.5,Warning
M-024,Centrifugal Compressor,85,86.75,3.827,7.3,405.19,19.43,1520.9,8647.0,Warning
M-024,Centrifugal Compressor,86,87.27,3.882,7.48,402.9,19.13,1521.3,8655.5,Warning
M-024,Centrifugal Compressor,87,89.72,4.019,7.32,404.12,19.58,1528.6,8664.0,Warning
M-024,Centrifugal Compressor,88,89.62,4.047,7.65,403.07,19.63,1502.7,8672.5,Warning
M-024,Centrifugal Compressor,89,90.43,4.112,7.74,403.08,19.35,1520.4,8681.0,Critical
M-024,Centrifugal Compressor,90,91.53,4.084,7.7,407.28,19.71,1505.9,8689.5,Critical
M-024,Centrifugal Compressor,91,92.12,4.139,7.92,408.19,19.41,1516.2,8698.0,Critical
M-024,Centrifugal Compressor,92,93.43,4.046,8.05,409.88,19.94,1525.8,8706.5,Critical
M-024,Centrifugal Compressor,93,92.69,4.285,8.05,403.97,20.0,1522.9,8715.0,Critical
M-024,Centrifugal Compressor,94,94.06,4.565,7.93,404.54,20.02,1507.5,8723.5,Critical
M-024,Centrifugal Compressor,95,95.39,4.676,8.32,407.12,20.55,1509.9,8732.0,Critical
M-024,Centrifugal Compressor,96,95.53,4.481,8.21,404.46,20.47,1517.5,8740.5,Critical
M-024,Centrifugal Compressor,97,97.74,4.634,8.47,403.1,20.66,1498.0,8749.0,Critical
M-024,Centrifugal Compressor,98,98.22,4.899,8.47,404.75,20.8,1519.7,8757.5,Critical
M-024,Centrifugal Compressor,99,100.53,4.765,8.61,404.39,20.34,1529.9,8766.0,Critical
M-024,Centrifugal Compressor,100,100.23,4.616,8.71,408.4,20.6,1498.1,8774.5,Critical
M-025,Industrial Robot,1,64.24,1.965,5.5,404.97,12.85,1465.6,6159.7,Healthy
M-025,Industrial Robot,2,63.12,1.864,5.19,403.45,12.29,1470.7,6168.2,Healthy
M-025,Industrial Robot,3,62.83,1.906,5.31,401.95,11.67,1468.8,6176.7,Healthy
M-025,Industrial Robot,4,64.98,1.787,5.44,402.25,12.02,1458.9,6185.2,Healthy
M-025,Industrial Robot,5,63.19,1.962,5.39,406.95,12.21,1458.9,6193.7,Healthy
M-025,Industrial Robot,6,64.35,1.945,5.42,403.19,12.3,1451.7,6202.2,Healthy
M-025,Industrial Robot,7,62.46,1.928,5.56,398.91,11.74,1446.4,6210.7,Healthy
M-025,Industrial Robot,8,64.65,1.947,5.32,406.59,12.1,1469.4,6219.2,Healthy
M-025,Industrial Robot,9,64.69,1.729,5.37,400.43,11.77,1455.9,6227.7,Healthy
M-025,Industrial Robot,10,62.28,1.823,5.61,403.57,12.04,1452.8,6236.2,Healthy
M-025,Industrial Robot,11,63.24,2.093,5.3,402.17,12.4,1467.7,6244.7,Healthy
M-025,Industrial Robot,12,63.32,1.729,5.44,404.8,12.14,1451.2,6253.2,Healthy
M-025,Industrial Robot,13,63.85,1.649,5.39,404.53,12.54,1456.8,6261.7,Healthy
M-025,Industrial Robot,14,65.71,2.073,5.48,399.24,11.58,1469.0,6270.2,Healthy
M-025,Industrial Robot,15,64.01,2.04,5.28,401.85,12.6,1452.1,6278.7,Healthy
M-025,Industrial Robot,16,64.94,1.829,5.42,399.81,12.33,1475.5,6287.2,Healthy
M-025,Industrial Robot,17,64.18,1.749,5.55,400.65,12.84,1447.8,6295.7,Healthy
M-025,Industrial Robot,18,64.05,2.027,5.33,402.34,12.64,1439.9,6304.2,Healthy
M-025,Industrial Robot,19,64.83,1.834,5.56,400.52,11.75,1453.6,6312.7,Healthy
M-025,Industrial Robot,20,63.04,1.819,5.37,398.16,12.2,1459.8,6321.2,Healthy
M-025,Industrial Robot,21,63.49,1.879,5.42,399.41,12.13,1458.9,6329.7,Healthy
M-025,Industrial Robot,22,63.43,1.665,5.54,400.23,11.8,1458.3,6338.2,Healthy
M-025,Industrial Robot,23,63.34,1.916,5.5,403.61,12.24,1462.4,6346.7,Healthy
M-025,Industrial Robot,24,61.85,1.975,5.37,406.11,12.63,1456.4,6355.2,Healthy
M-025,Industrial Robot,25,63.74,1.986,5.19,401.85,12.83,1464.7,6363.7,Healthy
M-025,Industrial Robot,26,62.71,1.882,5.32,401.49,12.35,1462.0,6372.2,Healthy
M-025,Industrial Robot,27,64.59,1.992,5.29,402.22,11.94,1454.8,6380.7,Healthy
M-025,Industrial Robot,28,62.81,1.904,5.52,404.39,11.85,1457.0,6389.2,Healthy
M-025,Industrial Robot,29,62.51,1.715,5.36,402.86,12.44,1463.2,6397.7,Healthy
M-025,Industrial Robot,30,64.79,1.769,5.56,403.78,12.13,1455.0,6406.2,Healthy
M-025,Industrial Robot,31,63.54,1.734,5.53,403.82,11.98,1448.1,6414.7,Healthy
M-025,Industrial Robot,32,63.48,1.923,5.35,404.43,12.71,1461.4,6423.2,Healthy
M-025,Industrial Robot,33,65.88,1.938,5.56,399.57,12.85,1454.1,6431.7,Healthy
M-025,Industrial Robot,34,65.07,2.253,5.52,403.65,12.58,1447.3,6440.2,Healthy
M-025,Industrial Robot,35,64.36,2.224,5.63,402.14,12.24,1460.5,6448.7,Healthy
M-025,Industrial Robot,36,66.4,2.032,5.7,400.44,12.12,1466.3,6457.2,Healthy
M-025,Industrial Robot,37,68.8,2.133,5.76,402.02,12.6,1460.0,6465.7,Healthy
M-025,Industrial Robot,38,66.57,2.229,5.77,401.37,11.97,1457.4,6474.2,Healthy
M-025,Industrial Robot,39,65.64,2.09,5.58,404.69,12.83,1463.2,6482.7,Healthy
M-025,Industrial Robot,40,68.71,2.164,5.78,405.04,12.58,1462.8,6491.2,Healthy
M-025,Industrial Robot,41,66.56,2.156,5.98,403.8,12.64,1460.1,6499.7,Healthy
M-025,Industrial Robot,42,68.21,2.205,5.75,403.16,12.9,1458.0,6508.2,Healthy
M-025,Industrial Robot,43,68.83,2.249,5.78,403.14,13.03,1469.7,6516.7,Healthy
M-025,Industrial Robot,44,69.48,2.174,5.86,399.89,13.06,1441.5,6525.2,Healthy
M-025,Industrial Robot,45,70.77,2.41,5.61,404.72,13.21,1455.6,6533.7,Healthy
M-025,Industrial Robot,46,68.56,2.205,5.86,404.81,12.74,1465.2,6542.2,Healthy
M-025,Industrial Robot,47,70.29,2.346,5.82,399.88,13.4,1456.7,6550.7,Healthy
M-025,Industrial Robot,48,71.27,2.59,6.01,401.8,13.42,1458.1,6559.2,Healthy
M-025,Industrial Robot,49,71.76,2.528,6.06,403.75,13.0,1465.8,6567.7,Healthy
M-025,Industrial Robot,50,72.36,2.417,6.11,397.28,13.51,1447.9,6576.2,Healthy
M-025,Industrial Robot,51,71.06,2.427,5.96,403.11,13.27,1454.1,6584.7,Healthy
M-025,Industrial Robot,52,72.02,2.432,6.24,398.99,13.05,1445.7,6593.2,Healthy
M-025,Industrial Robot,53,74.25,2.512,6.28,404.67,13.69,1449.8,6601.7,Healthy
M-025,Industrial Robot,54,74.2,2.724,6.33,403.76,12.68,1463.4,6610.2,Healthy
M-025,Industrial Robot,55,73.39,2.706,6.37,403.35,13.32,1468.5,6618.7,Healthy
M-025,Industrial Robot,56,75.46,2.703,6.26,402.97,14.1,1446.8,6627.2,Healthy
M-025,Industrial Robot,57,76.25,2.805,6.57,403.62,13.47,1461.3,6635.7,Healthy
M-025,Industrial Robot,58,75.57,2.888,6.28,401.2,13.68,1467.3,6644.2,Healthy
M-025,Industrial Robot,59,76.41,2.686,6.46,401.44,13.46,1454.5,6652.7,Healthy
M-025,Industrial Robot,60,76.44,2.614,6.56,403.52,14.16,1464.8,6661.2,Healthy
M-025,Industrial Robot,61,78.47,2.895,6.4,402.73,13.73,1466.2,6669.7,Warning
M-025,Industrial Robot,62,78.73,2.884,6.82,403.87,13.87,1461.6,6678.2,Warning
M-025,Industrial Robot,63,78.67,2.942,6.45,400.34,13.61,1461.6,6686.7,Warning
M-025,Industrial Robot,64,77.17,2.919,6.65,402.41,14.02,1452.8,6695.2,Healthy
M-025,Industrial Robot,65,79.02,2.941,6.72,402.07,14.38,1449.9,6703.7,Warning
M-025,Industrial Robot,66,82.38,2.916,6.9,401.22,13.66,1468.5,6712.2,Warning
M-025,Industrial Robot,67,80.94,3.111,6.83,401.01,13.98,1432.1,6720.7,Warning
M-025,Industrial Robot,68,79.19,3.195,7.02,404.9,13.77,1459.5,6729.2,Warning
M-025,Industrial Robot,69,79.36,3.149,7.03,402.14,14.05,1457.8,6737.7,Warning
M-025,Industrial Robot,70,84.12,3.204,7.01,405.21,14.14,1444.9,6746.2,Warning
M-025,Industrial Robot,71,84.8,3.399,6.83,401.91,14.28,1468.9,6754.7,Warning
M-025,Industrial Robot,72,83.73,3.34,7.12,401.24,14.8,1451.6,6763.2,Warning
M-025,Industrial Robot,73,83.76,3.363,7.02,405.7,14.41,1464.6,6771.7,Warning
M-025,Industrial Robot,74,83.79,3.493,7.28,404.06,15.14,1453.5,6780.2,Warning
M-025,Industrial Robot,75,85.32,3.351,7.24,403.5,14.75,1471.1,6788.7,Warning
M-025,Industrial Robot,76,86.74,3.497,7.19,403.91,14.54,1465.1,6797.2,Warning
M-025,Industrial Robot,77,86.25,3.686,7.39,404.16,14.8,1450.6,6805.7,Warning
M-025,Industrial Robot,78,86.94,3.433,7.42,399.25,14.83,1429.0,6814.2,Warning
M-025,Industrial Robot,79,88.96,3.5,7.36,404.92,14.9,1464.7,6822.7,Warning
M-025,Industrial Robot,80,87.4,3.794,7.5,402.41,15.38,1448.7,6831.2,Warning
M-025,Industrial Robot,81,90.33,3.77,7.54,399.99,14.85,1451.4,6839.7,Critical
M-025,Industrial Robot,82,91.29,3.781,7.55,399.3,14.83,1467.8,6848.2,Critical
M-025,Industrial Robot,83,90.63,3.795,7.84,401.34,14.77,1461.2,6856.7,Critical
M-025,Industrial Robot,84,91.63,3.793,7.64,405.07,14.97,1446.3,6865.2,Critical
M-025,Industrial Robot,85,92.0,4.018,7.76,403.25,14.82,1463.0,6873.7,Critical
M-025,Industrial Robot,86,91.26,3.995,7.91,402.37,14.83,1448.4,6882.2,Critical
M-025,Industrial Robot,87,94.96,3.913,7.96,402.41,14.97,1453.7,6890.7,Critical
M-025,Industrial Robot,88,95.74,4.472,7.91,401.4,14.82,1444.8,6899.2,Critical
M-025,Industrial Robot,89,93.32,4.048,7.99,403.55,15.54,1463.6,6907.7,Critical
M-025,Industrial Robot,90,94.27,4.141,8.01,399.64,14.84,1452.6,6916.2,Critical
M-025,Industrial Robot,91,92.69,4.062,8.16,402.53,15.61,1467.4,6924.7,Critical
M-025,Industrial Robot,92,95.45,4.328,8.08,402.73,15.72,1459.6,6933.2,Critical
M-025,Industrial Robot,93,96.52,4.334,8.25,399.31,16.04,1448.1,6941.7,Critical
M-025,Industrial Robot,94,96.6,4.374,8.33,402.61,15.92,1448.9,6950.2,Critical
M-025,Industrial Robot,95,97.7,4.148,8.24,399.49,15.89,1476.8,6958.7,Critical
M-025,Industrial Robot,96,99.91,4.174,8.23,399.58,15.34,1455.7,6967.2,Critical
M-025,Industrial Robot,97,99.95,4.338,8.42,402.61,16.27,1459.2,6975.7,Critical
M-025,Industrial Robot,98,100.75,4.539,8.4,400.58,15.63,1469.9,6984.2,Critical
M-025,Industrial Robot,99,99.27,4.708,8.41,403.71,16.51,1467.2,6992.7,Critical
M-025,Industrial Robot,100,100.47,4.664,8.55,400.4,16.25,1464.5,7001.2,Critical
M-026,CNC Lathe,1,65.1,1.193,4.98,405.59,13.68,1468.5,1990.5,Healthy
M-026,CNC Lathe,2,63.52,1.322,4.84,410.83,13.52,1473.4,1999.0,Healthy
M-026,CNC Lathe,3,62.71,1.321,4.81,404.6,13.63,1469.4,2007.5,Healthy
M-026,CNC Lathe,4,65.83,1.363,4.82,408.63,13.82,1475.3,2016.0,Healthy
M-026,CNC Lathe,5,62.73,1.381,4.89,411.14,13.61,1473.3,2024.5,Healthy
M-026,CNC Lathe,6,65.4,1.207,4.82,405.23,13.9,1467.7,2033.0,Healthy
M-026,CNC Lathe,7,64.2,1.277,4.76,409.68,13.86,1481.2,2041.5,Healthy
M-026,CNC Lathe,8,64.36,1.144,4.9,406.23,13.45,1466.8,2050.0,Healthy
M-026,CNC Lathe,9,64.32,1.192,4.64,409.13,13.32,1481.5,2058.5,Healthy
M-026,CNC Lathe,10,63.64,1.22,4.94,410.11,14.55,1455.4,2067.0,Healthy
M-026,CNC Lathe,11,64.55,1.402,4.77,408.45,14.03,1474.5,2075.5,Healthy
M-026,CNC Lathe,12,62.28,1.239,4.65,408.93,13.93,1467.7,2084.0,Healthy
M-026,CNC Lathe,13,64.0,1.226,4.85,411.64,13.59,1483.4,2092.5,Healthy
M-026,CNC Lathe,14,63.65,1.176,4.85,408.98,13.39,1471.4,2101.0,Healthy
M-026,CNC Lathe,15,62.4,1.134,4.78,410.04,14.08,1477.8,2109.5,Healthy
M-026,CNC Lathe,16,65.06,1.496,4.82,408.48,13.92,1477.8,2118.0,Healthy
M-026,CNC Lathe,17,64.29,1.199,4.59,410.86,13.76,1475.7,2126.5,Healthy
M-026,CNC Lathe,18,65.36,1.235,4.58,410.2,14.02,1473.6,2135.0,Healthy
M-026,CNC Lathe,19,62.52,1.372,4.66,406.09,13.59,1472.1,2143.5,Healthy
M-026,CNC Lathe,20,64.18,1.396,4.69,409.34,13.43,1468.7,2152.0,Healthy
M-026,CNC Lathe,21,64.62,1.47,4.8,410.42,13.6,1474.7,2160.5,Healthy
M-026,CNC Lathe,22,65.54,1.569,4.89,409.06,14.0,1475.1,2169.0,Healthy
M-026,CNC Lathe,23,63.57,1.411,4.66,410.3,14.21,1477.3,2177.5,Healthy
M-026,CNC Lathe,24,65.74,1.298,4.82,410.57,13.49,1476.2,2186.0,Healthy
M-026,CNC Lathe,25,64.85,1.427,4.67,411.72,13.75,1469.8,2194.5,Healthy
M-026,CNC Lathe,26,64.19,1.339,4.69,411.55,13.93,1479.0,2203.0,Healthy
M-026,CNC Lathe,27,66.12,1.366,4.6,410.43,13.8,1483.2,2211.5,Healthy
M-026,CNC Lathe,28,65.6,1.359,4.75,411.18,12.67,1472.7,2220.0,Healthy
M-026,CNC Lathe,29,65.44,1.329,4.73,409.76,14.07,1474.4,2228.5,Healthy
M-026,CNC Lathe,30,63.49,1.489,4.91,407.56,14.58,1470.8,2237.0,Healthy
M-026,CNC Lathe,31,65.44,1.431,4.7,408.27,13.62,1455.8,2245.5,Healthy
M-026,CNC Lathe,32,65.29,1.116,4.77,407.83,13.8,1453.1,2254.0,Healthy
M-026,CNC Lathe,33,62.31,1.272,4.82,409.61,13.96,1471.6,2262.5,Healthy
M-026,CNC Lathe,34,64.28,1.215,4.75,409.13,12.88,1463.6,2271.0,Healthy
M-026,CNC Lathe,35,64.86,1.365,4.74,407.96,12.99,1453.4,2279.5,Healthy
M-026,CNC Lathe,36,63.93,1.522,4.77,411.21,13.19,1473.0,2288.0,Healthy
M-026,CNC Lathe,37,63.46,1.254,4.84,408.93,13.11,1471.5,2296.5,Healthy
M-026,CNC Lathe,38,63.44,1.17,4.67,413.26,14.02,1454.6,2305.0,Healthy
M-026,CNC Lathe,39,64.08,1.329,4.74,407.84,13.86,1478.3,2313.5,Healthy
M-026,CNC Lathe,40,65.56,1.383,4.83,408.48,13.05,1457.9,2322.0,Healthy
M-026,CNC Lathe,41,63.28,1.319,4.64,406.91,13.46,1477.7,2330.5,Healthy
M-026,CNC Lathe,42,64.7,1.24,4.77,406.51,13.29,1457.5,2339.0,Healthy
M-026,CNC Lathe,43,64.82,1.309,4.75,410.78,13.25,1474.5,2347.5,Healthy
M-026,CNC Lathe,44,66.68,1.225,4.61,406.65,13.73,1484.7,2356.0,Healthy
M-026,CNC Lathe,45,66.35,1.445,4.86,410.1,13.85,1473.2,2364.5,Healthy
M-026,CNC Lathe,46,63.34,1.549,4.9,407.62,13.82,1482.4,2373.0,Healthy
M-026,CNC Lathe,47,64.8,1.319,4.91,409.68,13.38,1461.6,2381.5,Healthy
M-026,CNC Lathe,48,60.79,1.58,4.69,411.1,13.27,1472.1,2390.0,Healthy
M-026,CNC Lathe,49,64.84,1.195,4.86,408.77,13.79,1482.4,2398.5,Healthy
M-026,CNC Lathe,50,65.19,1.332,4.96,409.08,13.63,1469.4,2407.0,Healthy
M-026,CNC Lathe,51,62.83,1.183,4.71,407.14,13.5,1477.4,2415.5,Healthy
M-026,CNC Lathe,52,63.81,1.37,4.72,414.26,14.12,1468.8,2424.0,Healthy
M-026,CNC Lathe,53,64.63,1.182,4.75,407.97,13.86,1463.3,2432.5,Healthy
M-026,CNC Lathe,54,66.29,1.335,4.68,409.23,13.85,1474.9,2441.0,Healthy
M-026,CNC Lathe,55,64.49,1.449,4.85,410.81,13.5,1468.5,2449.5,Healthy
M-026,CNC Lathe,56,64.05,1.284,4.78,409.16,14.18,1466.7,2458.0,Healthy
M-026,CNC Lathe,57,63.12,1.421,4.78,407.8,13.87,1468.5,2466.5,Healthy
M-026,CNC Lathe,58,66.13,1.229,4.71,409.43,14.07,1465.0,2475.0,Healthy
M-026,CNC Lathe,59,64.75,1.204,4.86,407.87,13.81,1476.1,2483.5,Healthy
M-026,CNC Lathe,60,62.12,1.368,4.72,410.17,13.29,1466.1,2492.0,Healthy
M-026,CNC Lathe,61,65.74,1.478,4.67,412.76,12.69,1472.5,2500.5,Healthy
M-026,CNC Lathe,62,62.76,1.388,4.74,407.14,13.34,1464.5,2509.0,Healthy
M-026,CNC Lathe,63,64.39,1.46,4.96,408.83,13.7,1480.2,2517.5,Healthy
M-026,CNC Lathe,64,63.76,1.249,4.96,408.81,13.67,1457.9,2526.0,Healthy
M-026,CNC Lathe,65,63.67,1.57,4.82,409.11,14.08,1457.6,2534.5,Healthy
M-026,CNC Lathe,66,63.8,1.616,4.76,409.06,14.01,1480.7,2543.0,Healthy
M-026,CNC Lathe,67,62.74,1.395,4.94,407.88,13.47,1471.0,2551.5,Healthy
M-026,CNC Lathe,68,65.14,1.172,4.46,409.6,14.0,1468.3,2560.0,Healthy
M-026,CNC Lathe,69,63.57,1.323,4.93,407.84,13.8,1461.5,2568.5,Healthy
M-026,CNC Lathe,70,62.98,1.445,4.93,410.95,12.88,1467.4,2577.0,Healthy
M-026,CNC Lathe,71,64.59,1.35,4.58,406.58,13.32,1470.2,2585.5,Healthy
M-026,CNC Lathe,72,61.98,1.415,4.76,407.08,13.66,1459.2,2594.0,Healthy
M-026,CNC Lathe,73,64.24,1.127,4.6,408.26,13.35,1473.8,2602.5,Healthy
M-026,CNC Lathe,74,64.28,1.595,4.74,402.57,12.88,1461.2,2611.0,Healthy
M-026,CNC Lathe,75,68.36,1.339,4.88,411.18,13.15,1456.4,2619.5,Healthy
M-026,CNC Lathe,76,65.07,1.077,4.87,408.94,13.81,1473.2,2628.0,Healthy
M-026,CNC Lathe,77,64.73,1.356,4.8,409.26,13.12,1467.6,2636.5,Healthy
M-026,CNC Lathe,78,66.91,1.381,4.88,407.2,13.25,1461.1,2645.0,Healthy
M-026,CNC Lathe,79,62.7,1.149,4.79,408.46,13.9,1468.3,2653.5,Healthy
M-026,CNC Lathe,80,61.42,1.397,4.57,409.6,13.33,1472.6,2662.0,Healthy
M-026,CNC Lathe,81,62.57,1.437,4.77,408.48,13.0,1485.2,2670.5,Healthy
M-026,CNC Lathe,82,63.21,1.375,4.67,416.73,13.65,1465.8,2679.0,Healthy
M-026,CNC Lathe,83,65.03,1.433,4.81,408.52,13.75,1469.5,2687.5,Healthy
M-026,CNC Lathe,84,64.27,1.249,4.62,410.3,13.81,1481.1,2696.0,Healthy
M-026,CNC Lathe,85,64.36,1.317,4.63,409.09,13.72,1456.2,2704.5,Healthy
M-026,CNC Lathe,86,65.59,1.258,4.75,410.37,13.59,1482.0,2713.0,Healthy
M-026,CNC Lathe,87,65.06,1.326,4.46,411.16,13.18,1477.6,2721.5,Healthy
M-026,CNC Lathe,88,64.89,1.319,4.86,410.21,13.71,1457.0,2730.0,Healthy
M-026,CNC Lathe,89,64.35,1.194,4.66,408.45,14.11,1473.7,2738.5,Healthy
M-026,CNC Lathe,90,64.82,1.436,4.68,406.02,12.98,1472.6,2747.0,Healthy
M-026,CNC Lathe,91,65.49,1.453,4.69,411.88,14.31,1475.6,2755.5,Healthy
M-026,CNC Lathe,92,66.09,1.448,4.75,407.84,13.03,1467.2,2764.0,Healthy
M-026,CNC Lathe,93,64.02,1.318,4.76,404.58,13.87,1477.9,2772.5,Healthy
M-026,CNC Lathe,94,64.75,1.203,4.81,409.22,13.76,1483.2,2781.0,Healthy
M-026,CNC Lathe,95,64.09,1.365,4.68,411.01,13.84,1472.5,2789.5,Healthy
M-026,CNC Lathe,96,63.04,1.261,4.59,407.78,13.85,1473.9,2798.0,Healthy
M-026,CNC Lathe,97,64.49,1.521,4.8,408.02,13.35,1468.9,2806.5,Healthy
M-026,CNC Lathe,98,63.76,1.458,4.81,408.53,13.5,1476.4,2815.0,Healthy
M-026,CNC Lathe,99,65.52,1.122,4.75,409.35,13.79,1471.7,2823.5,Healthy
M-026,CNC Lathe,100,64.79,1.315,4.69,410.74,13.88,1476.0,2832.0,Healthy
M-027,Induction Motor,1,57.89,2.106,5.46,395.28,13.27,1450.5,4823.9,Healthy
M-027,Induction Motor,2,58.0,2.0,5.24,398.0,13.46,1459.8,4832.4,Healthy
M-027,Induction Motor,3,58.58,2.437,5.37,395.3,12.42,1459.5,4840.9,Healthy
M-027,Induction Motor,4,56.53,2.01,5.34,399.25,12.91,1446.8,4849.4,Healthy
M-027,Induction Motor,5,58.04,2.098,5.32,394.77,12.71,1464.6,4857.9,Healthy
M-027,Induction Motor,6,59.13,2.27,5.13,395.4,13.35,1461.2,4866.4,Healthy
M-027,Induction Motor,7,58.7,2.087,5.25,397.24,12.85,1460.7,4874.9,Healthy
M-027,Induction Motor,8,58.26,2.014,5.38,399.68,13.47,1461.8,4883.4,Healthy
M-027,Induction Motor,9,59.04,1.991,5.24,396.83,13.21,1451.6,4891.9,Healthy
M-027,Induction Motor,10,57.85,2.198,5.33,397.84,12.73,1453.9,4900.4,Healthy
M-027,Induction Motor,11,57.65,2.131,5.27,396.03,13.05,1473.2,4908.9,Healthy
M-027,Induction Motor,12,58.91,1.917,5.35,396.14,12.68,1462.1,4917.4,Healthy
M-027,Induction Motor,13,58.31,2.429,5.3,396.72,13.43,1456.6,4925.9,Healthy
M-027,Induction Motor,14,56.94,2.025,5.28,398.49,13.45,1462.9,4934.4,Healthy
M-027,Induction Motor,15,58.9,2.262,5.37,395.37,12.93,1452.3,4942.9,Healthy
M-027,Induction Motor,16,59.73,2.016,5.22,397.51,13.68,1462.3,4951.4,Healthy
M-027,Induction Motor,17,59.46,1.998,5.38,394.95,13.26,1443.9,4959.9,Healthy
M-027,Induction Motor,18,57.81,1.884,5.22,394.32,13.23,1457.2,4968.4,Healthy
M-027,Induction Motor,19,57.65,2.145,5.23,397.82,12.98,1474.7,4976.9,Healthy
M-027,Induction Motor,20,60.17,2.243,5.34,398.01,13.44,1458.7,4985.4,Healthy
M-027,Induction Motor,21,58.63,2.061,5.24,396.96,12.09,1456.2,4993.9,Healthy
M-027,Induction Motor,22,57.92,2.236,5.43,402.31,13.21,1457.7,5002.4,Healthy
M-027,Induction Motor,23,57.53,2.005,5.4,397.12,13.15,1456.6,5010.9,Healthy
M-027,Induction Motor,24,58.27,2.157,5.35,399.05,12.57,1461.1,5019.4,Healthy
M-027,Induction Motor,25,56.67,2.215,5.34,397.02,12.99,1457.5,5027.9,Healthy
M-027,Induction Motor,26,59.52,2.251,5.4,394.48,13.21,1437.3,5036.4,Healthy
M-027,Induction Motor,27,55.72,2.279,5.17,396.66,13.55,1460.2,5044.9,Healthy
M-027,Induction Motor,28,58.82,2.156,5.32,395.56,12.98,1454.8,5053.4,Healthy
M-027,Induction Motor,29,58.77,2.166,5.09,399.68,13.57,1450.9,5061.9,Healthy
M-027,Induction Motor,30,59.78,2.166,5.34,392.42,13.43,1448.6,5070.4,Healthy
M-027,Induction Motor,31,59.02,2.441,5.31,395.05,13.3,1437.6,5078.9,Healthy
M-027,Induction Motor,32,59.39,2.328,5.32,397.49,13.9,1447.5,5087.4,Healthy
M-027,Induction Motor,33,59.76,2.555,5.23,396.85,13.74,1453.1,5095.9,Healthy
M-027,Induction Motor,34,58.26,2.349,5.24,391.42,14.33,1439.1,5104.4,Healthy
M-027,Induction Motor,35,58.37,2.288,5.49,397.21,13.9,1447.2,5112.9,Healthy
M-027,Induction Motor,36,58.26,2.453,5.27,395.08,13.64,1433.1,5121.4,Healthy
M-027,Induction Motor,37,59.94,2.445,5.17,391.87,14.41,1437.9,5129.9,Healthy
M-027,Induction Motor,38,60.69,2.482,5.21,392.71,14.6,1424.9,5138.4,Healthy
M-027,Induction Motor,39,58.74,2.459,5.34,389.32,14.49,1434.5,5146.9,Healthy
M-027,Induction Motor,40,61.14,2.412,5.35,394.57,14.94,1424.4,5155.4,Healthy
M-027,Induction Motor,41,57.61,2.595,5.47,393.8,15.15,1426.4,5163.9,Healthy
M-027,Induction Motor,42,61.75,2.645,5.14,393.49,14.75,1422.8,5172.4,Healthy
M-027,Induction Motor,43,61.76,2.558,5.21,392.22,14.83,1418.0,5180.9,Healthy
M-027,Induction Motor,44,62.43,2.883,5.13,390.37,15.84,1413.5,5189.4,Healthy
M-027,Induction Motor,45,62.24,2.832,5.25,391.2,15.74,1421.0,5197.9,Healthy
M-027,Induction Motor,46,59.55,2.925,5.38,387.61,15.7,1417.5,5206.4,Healthy
M-027,Induction Motor,47,60.42,2.7,5.31,388.52,16.01,1414.4,5214.9,Healthy
M-027,Induction Motor,48,62.26,2.853,5.39,388.7,15.84,1414.0,5223.4,Healthy
M-027,Induction Motor,49,59.25,2.904,5.28,386.57,16.39,1405.4,5231.9,Healthy
M-027,Induction Motor,50,61.38,2.773,5.18,391.54,17.15,1398.8,5240.4,Healthy
M-027,Induction Motor,51,60.96,2.967,5.09,388.04,16.32,1385.8,5248.9,Healthy
M-027,Induction Motor,52,64.01,3.011,5.4,389.32,16.83,1392.2,5257.4,Healthy
M-027,Induction Motor,53,64.34,3.01,5.43,382.34,16.93,1390.5,5265.9,Healthy
M-027,Induction Motor,54,61.86,3.164,5.33,384.4,16.98,1378.8,5274.4,Healthy
M-027,Induction Motor,55,61.66,3.359,5.29,382.63,17.4,1384.4,5282.9,Healthy
M-027,Induction Motor,56,62.8,3.169,5.44,382.47,17.44,1363.1,5291.4,Healthy
M-027,Induction Motor,57,66.21,3.339,5.31,382.83,17.58,1373.6,5299.9,Healthy
M-027,Induction Motor,58,64.86,3.18,5.27,385.44,18.61,1376.7,5308.4,Healthy
M-027,Induction Motor,59,63.72,3.337,5.35,382.59,18.51,1363.1,5316.9,Healthy
M-027,Induction Motor,60,66.7,3.394,5.25,383.8,18.12,1366.7,5325.4,Healthy
M-027,Induction Motor,61,66.7,3.307,5.43,379.48,18.96,1354.4,5333.9,Warning
